goal,target,indicator,series_code,series_description,geo_area_code,geo_area_name,time_period,value,units,age,sex,location,nature,observation_status
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2018,5.35,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2018,4.06,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,5.14,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,10.57,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,5.18,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,4.01,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,5.1,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,11.45,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,3.87,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,12.28,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2019,3.94,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,15,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,4.95,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,14.15,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,6.34,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,5.03,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,6.44,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,13.26,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,6.39,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2020,4.99,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,3.94,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,4.87,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,11.16,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,3.88,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,12.51,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,3.91,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,5.02,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,9.75,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2021,5.16,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,9.33,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,2.76,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,8.45,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,3.67,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,2.91,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,3.78,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,7.54,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,3.73,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2022,2.83,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,2.74,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,9.17,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,2.77,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,3.67,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,7.41,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,3.75,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,2.82,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,3.57,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2023,8.32,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,10.47,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,2.83,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,9.31,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,3.83,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,3,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,4.05,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,8.07,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,3.94,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",36,Australia,2024,2.91,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,6.94,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,5.63,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,5.72,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,11.39,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,5.67,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,6.83,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,6.69,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,12.67,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2000,13.84,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,7.22,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,6.1,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,11.1,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,5.98,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,6.2,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,7.53,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,14.5,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,12.87,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2001,6.86,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,8.13,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,6.73,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,6.16,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,11.71,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,6.47,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,7.66,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,7.12,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,13.63,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2002,15.39,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,6.51,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,7.94,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,15.34,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,13.63,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,7.16,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,7.57,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,6.36,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,11.8,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2003,6.19,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,7.48,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,6.05,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,5.82,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,11.83,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,5.94,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,7.19,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,6.85,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,13.45,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2004,14.97,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,14.11,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,12.4,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,6.46,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,6.76,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,5.65,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,10.6,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,5.61,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,5.69,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2005,7.01,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,5.33,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,10.32,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,5.46,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,6.48,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,6.2,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,11.62,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,12.87,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,6.73,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2006,5.57,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,12.15,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,11.03,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,5.79,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,6.16,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,5.18,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,9.84,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,4.94,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,5.39,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2007,6.48,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,5.77,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,11.38,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,12.88,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,6.74,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,5.57,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,4.92,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,9.82,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,5.27,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2008,6.28,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,17.96,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,15.07,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,7.16,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,8.46,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,7.2,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,12.08,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,6.18,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,8.09,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2009,9.62,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,8.91,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,7.48,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,6.41,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,12.15,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,6.98,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,8.18,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,7.36,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,14.59,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2010,16.97,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,13.93,PERCENT,15-24,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,7.18,PERCENT,15+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,7.64,PERCENT,15+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,6.47,PERCENT,25+,BOTHSEX,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,12.05,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,6.22,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,6.69,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,8.05,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2011,15.74,PERCENT,15-24,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2012,7.79,PERCENT,15+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2012,6.4,PERCENT,25+,MALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2012,5.94,PERCENT,25+,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2012,12.28,PERCENT,15-24,FEMALE,,C,A
8,8.5,8.5.2,SL_TLF_UEM,"Unemployment rate, by sex and age - 13th ICLS (%)",124,Canada,2012,6.18,PERCENT,25+,BOTHSEX,,C,A
